676.525,0.24904890759572254
676.893,0.2578557199946616
677.26,0.26647171380109536
677.628,0.274555575286628
677.996,0.2840436352421645
678.364,0.29273384169918726
678.732,0.3022828107582015
679.099,0.3113439734131585
679.467,0.321314675039909
679.835,0.3320059539678478
680.202,0.341686841758629
680.57,0.35201833234528473
680.937,0.363007137022707
681.305,0.37228869018648847
681.672,0.38194589166862475
682.039,0.39204657119170017
682.407,0.40140876544227644
682.774,0.4097852763467525
683.141,0.4178121603226912
683.508,0.4273141876542643
683.875,0.43455070948300484
684.242,0.44270527739925386
684.609,0.4493363605191515
684.976,0.45623598389659537
685.343,0.46175327592385335
685.71,0.4667289030579034
686.077,0.470595499357862
686.444,0.4754333240695857
686.81,0.47874527395016375
687.177,0.4800336591465253
687.543,0.4822381798366011
687.91,0.48308986062348014
688.277,0.48488767009809874
688.643,0.48405436458636475
689.009,0.48535716023567016
689.376,0.4848778357445495
689.742,0.4833752062747761
690.108,0.48238748534625703
690.475,0.48036367671216595
690.841,0.4772776108827516
691.207,0.4766707874556625
691.573,0.4741617562289021
691.939,0.47179531113986484
692.305,0.4684272161159015
692.671,0.46746671574790616
693.037,0.4659136848916544
693.403,0.4654671409606498
693.768,0.4614129651494665
694.134,0.45986395209424485
694.5,0.45979582074463066
694.865,0.4572087458411352
695.231,0.4552118841903988
695.597,0.4544192070524693
695.962,0.4541480266370609
696.328,0.45306146165808464
696.693,0.45223505186578594
697.058,0.45361986991621506
697.424,0.4513945905688817
697.789,0.4523298967699563
698.154,0.45166552481905714
698.519,0.45185653977410284
698.884,0.45309014402870035
699.249,0.4526283859145165
699.614,0.4524780928019696
699.979,0.45359325255763006
700.344,0.4544583516249174
700.709,0.4556804110528712
701.074,0.4566664068510741
701.439,0.45683791146969555
701.804,0.4585228574512118
702.168,0.46038537567548804
702.533,0.4620356620252254
702.898,0.463059953275414
703.262,0.46427014150658763
703.627,0.4631231363569342
703.991,0.46588768144639403
704.355,0.4682662071024957
704.72,0.47061003997025186
705.084,0.4734228789520177
705.448,0.47634873104962305
705.812,0.47935203429520246
706.177,0.4805996318787572
706.541,0.4817275437950831
706.905,0.4846888592926762
707.269,0.4869741811198874
707.633,0.4912045541980475
707.997,0.49169030394621105
708.361,0.4957301993849819
708.724,0.50054840865451
709.088,0.5031853274528971
709.452,0.5077955868086316
709.816,0.5107273518940841
710.179,0.5143321302056595
710.543,0.5199966074271898
710.906,0.5222133542897323
711.27,0.5263715801967818
711.633,0.5317237369553358
711.997,0.5357021662133724
712.36,0.541329259964258
712.723,0.5462712258566568
713.086,0.5522579351840206
713.45,0.5592618348231604
713.813,0.5653748889178226
714.176,0.5712319854418363
714.539,0.576302220487339
714.902,0.5838094574428399
715.265,0.5882576072087564
715.628,0.5932986602239299
715.991,0.60139396699771
716.353,0.6079987619082626
716.716,0.614960745617617
717.079,0.6244109652426497
717.442,0.6327894649921725
717.804,0.6399531734891144
718.167,0.6463442574324066
718.529,0.6549232633226412
718.892,0.6612487739314917
719.254,0.6678627571670315
719.616,0.674949525410376
719.979,0.6833720770160556
720.341,0.6907370779298279
720.703,0.6984006997572978
721.065,0.7072276123564198
721.428,0.7174850855922519
721.79,0.7239644138726795
722.152,0.7315870488021203
722.514,0.740160287361586
722.876,0.7469899908500243
723.238,0.7516981299113258
723.599,0.7578128612968486
723.961,0.7656929567736266
724.323,0.7744739314827707
724.685,0.784018688271552
725.046,0.7935743416766713
725.408,0.8029167150240953
725.769,0.8106757175431603
726.131,0.8215222880357944
726.492,0.8323847606645799
726.854,0.8421979765671077
727.215,0.8493010151415225
727.576,0.8597724183664676
727.938,0.8671084116824533
728.299,0.874892219186961
728.66,0.8797678680559904
729.021,0.889519342789876
729.382,0.89852164581865
729.743,0.907869338580879
730.104,0.916854362650701
730.465,0.9245351010638659
730.826,0.9327931538937793
731.187,0.9411523435483661
731.548,0.9474439970972608
731.908,0.95185133447188
732.269,0.9567763952053435
732.63,0.9613759788924422
732.99,0.9669460908785077
733.351,0.9706235279159602
733.711,0.9774413246881821
734.072,0.9781395368006716
734.432,0.9838019734855575
734.793,0.9867618072194831
735.153,0.9904455461165539
735.513,0.9929845536835276
735.873,0.9954446309755981
736.233,0.9967150084019935
736.594,0.9965285386598743
736.954,0.9986485063456242
737.314,1.0
737.674,0.9996068755312142
738.033,0.9998909174228156
738.393,0.9993130597804962
738.753,0.9988302826135911
739.113,0.9985222352881399
739.473,0.9951728310168099
739.832,0.9934231864438506
