    1.0609
   45.4584
  252.4863
  672.7744
 1206.0892
 1685.1411
 2271.3604
 2968.9797
 3779.7156
 4227.4019
 4702.9844
 5206.0767
 5736.1875
 6292.6089
 6874.2734
 7479.8403
 8108.2168
 8760.0107
 9437.5674
10144.0361
10883.0625
11658.9297
12476.7256
13342.3896
14261.6777
15238.7451
16276.9385
17379.6562
18550.5391
19793.3281
21111.8711
22510.3770
23993.1309
25564.5586
27229.3672
28992.4258
30858.8242
32833.8672
34923.0664
37132.1992
39467.2188
41934.3906
44539.4844
47286.4453
50164.3281
53147.3320
56207.5938
59315.1992
62439.5625
65556.7266
68650.6562
71707.4766
74714.3125
77656.0312
80516.7500
83283.6875
85945.6250
88489.6406
93174.9297
97267.9766
100708.9766
104603.3984
107090.8672
108400.0000
