148.9425812,158.9425812,168.9425812,178.9425812,188.9425812,198.9425812,208.9425812,218.9425812,228.9425812,238.9425812,248.9425812,258.9425659,268.9425659,278.9425659,288.9425659,298.9425659,308.9425659
152.6031799,162.6031799,172.6031799,182.6031799,192.6031799,202.6031799,212.6031799,222.6031799,232.6031799,242.6031799,252.6031799,262.6031799,272.6031799,282.6031799,292.6031799,302.6031799,312.6031799
156.2690735,166.2690735,176.2690735,186.2690735,196.2690735,206.2690735,216.2690735,226.2690735,236.2690735,246.2690735,256.2690735,266.2690735,276.2690735,286.2690735,296.2690735,306.2690735,316.2690735
159.9390411,169.9390411,179.9390411,189.9390411,199.9390411,209.9390411,219.9390411,229.9390411,239.9390411,249.9390411,259.9390259,269.9390259,279.9390259,289.9390259,299.9390259,309.9390259,319.9390259
163.5695953,173.5695953,183.5695953,193.5695953,203.5695953,213.5695953,223.5695953,233.5695953,243.5695953,253.5695953,263.5695801,273.5695801,283.5695801,293.5695801,303.5695801,313.5695801,323.5695801
167.0867004,177.0867004,187.0867004,197.0867004,207.0867004,217.0867004,227.0867004,237.0867004,247.0867004,257.0867004,267.0867004,277.0867004,287.0867004,297.0867004,307.0867004,317.0867004,327.0867004
170.5791931,180.5791931,190.5791931,200.5791931,210.5791931,220.5791931,230.5791931,240.5791931,250.5791931,260.5791931,270.5791931,280.5791931,290.5791931,300.5791931,310.5791931,320.5791931,330.5791931
173.4572296,183.4572296,193.4572296,203.4572296,213.4572296,223.4572296,233.4572296,243.4572296,253.4572296,263.4572449,273.4572449,283.4572449,293.4572449,303.4572449,313.4572449,323.4572449,333.4572449
176.1873474,186.1873474,196.1873474,206.1873474,216.1873474,226.1873474,236.1873474,246.1873474,256.1873474,266.1873474,276.1873474,286.1873474,296.1873474,306.1873474,316.1873474,326.1873474,336.1873474
178.5087891,188.5087891,198.5087891,208.5087891,218.5087891,228.5087891,238.5087891,248.5087891,258.5087891,268.5087891,278.5087891,288.5087891,298.5087891,308.5087891,318.5087891,328.5087891,338.5087891
180.4919434,190.4919434,200.4919434,210.4919434,220.4919434,230.4919434,240.4919434,250.4919434,260.4919434,270.4919434,280.4919434,290.4919434,300.4919434,310.4919434,320.4919434,330.4919434,340.4919434
182.3392029,192.3392029,202.3392029,212.3392029,222.3392029,232.3392029,242.3392029,252.3392029,262.3392029,272.3392029,282.3392029,292.3392029,302.3392029,312.3392029,322.3392029,332.3392029,342.3392029
183.7221985,193.7221985,203.7221985,213.7221985,223.7221985,233.7221985,243.7221985,253.7221985,263.7221985,273.7221985,283.7221985,293.7221985,303.7221985,313.7221985,323.7221985,333.7221985,343.7221985
185.0312500,195.0312500,205.0312500,215.0312500,225.0312500,235.0312500,245.0312500,255.0312500,265.0312500,275.0312500,285.0312500,295.0312500,305.0312500,315.0312500,325.0312500,335.0312500,345.0312500
186.7231750,196.7231750,206.7231750,216.7231750,226.7231750,236.7231750,246.7231750,256.7231750,266.7231750,276.7231750,286.7231750,296.7231750,306.7231750,316.7231750,326.7231750,336.7231750,346.7231750
189.1903076,199.1903076,209.1903076,219.1903076,229.1903076,239.1903076,249.1903076,259.1903076,269.1903076,279.1903076,289.1903076,299.1903076,309.1903076,319.1903076,329.1903076,339.1903076,349.1903076
191.5097046,201.5097046,211.5097046,221.5097046,231.5097046,241.5097046,251.5097046,261.5097046,271.5097046,281.5097046,291.5097046,301.5097046,311.5097046,321.5097046,331.5097046,341.5097046,351.5097046
193.6856689,203.6856689,213.6856689,223.6856689,233.6856689,243.6856689,253.6856689,263.6856689,273.6856689,283.6856689,293.6856689,303.6856689,313.6856689,323.6856689,333.6856689,343.6856689,353.6856689
195.7434692,205.7434692,215.7434692,225.7434692,235.7434692,245.7434692,255.7434692,265.7434692,275.7434692,285.7434692,295.7434692,305.7434692,315.7434692,325.7434692,335.7434692,345.7434692,355.7434692
197.6597595,207.6597595,217.6597595,227.6597595,237.6597595,247.6597595,257.6597595,267.6597595,277.6597595,287.6597595,297.6597595,307.6597595,317.6597595,327.6597595,337.6597595,347.6597595,357.6597595
199.4364319,209.4364319,219.4364319,229.4364319,239.4364319,249.4364319,259.4364319,269.4364319,279.4364319,289.4364319,299.4364319,309.4364319,319.4364319,329.4364319,339.4364319,349.4364319,359.4364319
201.2938538,211.2938538,221.2938538,231.2938538,241.2938538,251.2938538,261.2938538,271.2938538,281.2938538,291.2938538,301.2938538,311.2938538,321.2938538,331.2938538,341.2938538,351.2938538,361.2938538
201.8466187,211.8466187,221.8466187,231.8466187,241.8466187,251.8466187,261.8466187,271.8466187,281.8466187,291.8466187,301.8466187,311.8466187,321.8466187,331.8466187,341.8466187,351.8466187,361.8466187
202.2936401,212.2936401,222.2936401,232.2936401,242.2936401,252.2936401,262.2936401,272.2936401,282.2936401,292.2936401,302.2936401,312.2936401,322.2936401,332.2936401,342.2936401,352.2936401,362.2936401
202.7814941,212.7814941,222.7814941,232.7814941,242.7814941,252.7814941,262.7814941,272.7814941,282.7814941,292.7814941,302.7814941,312.7814941,322.7814941,332.7814941,342.7814941,352.7814941,362.7814941
203.0836792,213.0836792,223.0836792,233.0836792,243.0836792,253.0836792,263.0836792,273.0836792,283.0836792,293.0836792,303.0836792,313.0836792,323.0836792,333.0836792,343.0836792,353.0836792,363.0836792
203.2398987,213.2398987,223.2398987,233.2398987,243.2398987,253.2398987,263.2398987,273.2398987,283.2398987,293.2398987,303.2398987,313.2398987,323.2398987,333.2398987,343.2398987,353.2398987,363.2398987
